file,noise,snr_db,system,PESQ,SIG,BAK,OVRL,elapsed_s,rtf,run_id,git_sha,CSIG,CBAK,COVL
p257_211.wav,cafe,2.5,AIDA2_betaWFB,1.1382793188095093,1.5835270458167205,1.2440098270669149,1.2385913534975177,1.3592169284820557,0.7064766545077766,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,1.3681635482386358,1.191065014284296,1.1297973546252313
p257_211.wav,cafe,2.5,SEM_lit_uFB,1.1381874084472656,1.7807127036162804,1.3121254220837983,1.3165036814461148,1.369178056716919,0.711654124272186,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,1.4163074807161462,1.3089334645860125,1.1578184442036563
p257_211.wav,cafe,2.5,SEM_lit,1.1745364665985107,1.4977805601308487,1.2339045810793994,1.2142673105107935,1.3551480770111084,0.7043617981411082,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,1.3160693550525395,1.2897634561115838,1.1216228913202917
p257_212.wav,living,17.5,Unprocessed,1.9055249691009521,3.427743597844121,2.8813824938522106,2.574220742662014,0.20954418182373047,0.08127380270483098,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,3.109440749191918,2.683114917773011,2.473747499897774
p257_212.wav,living,17.5,SEM_uFB,1.8610765933990479,3.2187222656873216,3.3590477300175445,2.6277001276516634,0.879317045211792,0.3410518938085104,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,3.0245394488020065,2.0996318740730637,2.4086071481089952
p257_212.wav,living,17.5,SEM,1.9280312061309814,3.1751728829471673,3.0202207816244,2.4511418513433347,0.8587098121643066,0.3330591727583852,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,3.0576514445655554,2.078180040783975,2.4559434928642427
p257_212.wav,living,17.5,AIDA2_thetauFB,1.5358878374099731,3.1126301358777315,3.776419509983227,2.747256399382767,0.8777170181274414,0.34043130733150057,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.6527174603105674,1.9847274922782425,2.0592351642182414
p257_212.wav,living,17.5,AIDA2_betauFB,1.8623261451721191,3.2213012079325036,3.333783064167762,2.6199663524304637,0.8502199649810791,0.3297663007780778,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,3.0276192792365233,2.099935295722792,2.4108258460507352
p257_212.wav,living,17.5,AIDA2_thetaWFB,1.6579358577728271,3.0212241237249207,3.6922360351715175,2.6345412623946487,0.8689050674438477,0.337013504293163,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.779390480344914,1.9796466270693114,2.1780145748960895
p257_212.wav,living,17.5,AIDA2_betaWFB,1.927834391593933,3.247286386155998,3.004100312465916,2.503783546893356,0.8634579181671143,0.3349007730697621,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,3.0562950359792813,2.07824387173797,2.455506236913014
p257_212.wav,living,17.5,SEM_lit_uFB,1.7864205837249756,3.1707554070808235,3.3530466473349883,2.5966536394257957,0.8565199375152588,0.33220980801522687,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.8948714583259196,2.104256985780232,2.3062132973291556
p257_212.wav,living,17.5,SEM_lit,1.9061819314956665,3.1687442707585944,3.2878073899075586,2.553670094321162,0.8687529563903809,0.3369545065026203,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.9962250819328795,2.1002034574654944,2.4136583207617996
